PostCodes,eff
DE21 - DK46,1.8447554157440575
IT25 - IT26,1.8447943451526145
NL43 - DE23,1.8448160508462645
SE26 - NO14,1.8448258341297723
LV54 - BE08,1.844920906466127
DE04 - FR59,1.8449770950099593
DE60 - LT02,1.8450242955016234
NL60 - DE99,1.8450645998380177
DE56 - DE64,1.8451145927781638
SE45 - NO70,1.845194185476333
BE87 - ES08,1.8451973994441997
CH41 - DE59,1.8452716809269825
DE46 - DE91,1.8452871077000763
NL66 - FR95,1.8455067499369728
DE88 - FR59,1.845987468651775
DE39 - NL27,1.8460415255237639
LV48 - NL45,1.8460551496764532
NO30 - NO50,1.8462953833489917
GBBS - GBSN,1.846535586746217
NO20 - NO72,1.846648401947225
SE68 - NO26,1.846738506662325
DK52 - NO20,1.8468426667709303
DE60 - CZ25,1.8468789950508882
LU53 - CH12,1.8471395068931076
HU21 - DE74,1.8471925108217393
LV54 - NL47,1.847202344144476
NO05 - SE21,1.847434001700184
NL53 - DE47,1.8475142691014548
DK26 - NO38,1.847555749492105
DE28 - FR60,1.8476786026468022
DE91 - DE33,1.8477272080897045
DE82 - IT24,1.8477367904558428
SE14 - NO34,1.8477609192930913
DK46 - NO06,1.8477756173392212
IT29 - IT29,1.8480624584948675
BE85 - GBSL,1.8481632618270565
DE21 - DE01,1.8483356060145906
GBPO - NL65,1.8484495951131437
LV54 - NL51,1.8486138375406047
DE68 - DE75,1.848619075465397
DE07 - BE83,1.849135340979404
LV38 - NL45,1.8492473147961104
NL24 - BE14,1.8492731224884251
DE55 - FR21,1.8496186343996281
FR50 - LU61,1.8497419492370766
NO76 - NO35,1.8498812173532708
DE04 - DE12,1.849906121900883
NO20 - SE43,1.850034023918334
NO30 - NO62,1.850176905680726
GBDE - FR62,1.8504589332691337
NL66 - NL74,1.8505097591953708
NO40 - NO20,1.8505329149555323
NO59 - NO20,1.8505609380525812
DK46 - NO32,1.8508943023457733
DK75 - NO31,1.8509421364503513
GBTA - BE22,1.8511338506403099
SE14 - SE79,1.8512358027704279
FR57 - DE64,1.8512930704309876
DE12 - BE83,1.8513281764898062
NO20 - SE31,1.85136358324472
DE87 - NL47,1.851425523190327
DE38 - DE33,1.8514908474249951
DE59 - FR51,1.851492095987445
DE64 - AT12,1.8515262230152576
GBOX - NL60,1.8517264435301861
GBBA - FR91,1.8518109962163039
NO24 - SE52,1.8518538608420587
NO21 - DK36,1.851904482976978
DE97 - CH46,1.852137690534891
NL27 - DE47,1.8522369350355763
SE31 - DK46,1.852263338433365
SE60 - DE50,1.852388598092806
NL14 - DE28,1.852618542726772
BE77 - DE74,1.8528066835561303
DK55 - NO01,1.8528702627055955
SE28 - NO63,1.8530576568888981
SE26 - NO43,1.8530959722301694
NO23 - SE35,1.8532486673529038
DE30 - DK60,1.853281235383452
FR71 - FR13,1.8533211196187662
DE66 - DE60,1.85379248101375
FR80 - ES18,1.8538853604605778
DE18 - NL31,1.8540464043346894
FR59 - ES18,1.8540657410448014
FR69 - IT10,1.8541793206221873
SE74 - NO38,1.8542275221953912
SE74 - DK44,1.8543391501180233
CZ47 - NL70,1.8543683163219256
DK26 - NO01,1.8544830988435366
DE29 - DE40,1.854559134305321
DE36 - DE41,1.854624689167673
NO28 - SE25,1.8546765323895473
DE49 - PL95,1.8547581532851891
GBDE - GBME,1.8549825358869332
PL05 - LV21,1.8551608208233468
DK94 - DE24,1.8554484474225124
NL65 - FR95,1.8555703549563551
NO30 - NO43,1.8559815334299183
NL58 - DE71,1.856141687132611
NO30 - NO25,1.85649899702445
LU - FR,1.8565095726686294
SE23 - NO06,1.856755274266986
BE95 - NL41,1.856814289952177
LV48 - NL94,1.857077536096694
BE91 - ES08,1.857200138466314
NO14 - DK26,1.8572918927143942
SE81 - NO26,1.8572988155250498
DK72 - DE95,1.8574706739673017
LVLV - LV21,1.857691257198982
SE67 - DK63,1.8577022703756
GBDE - FR59,1.8578514278878664
IT21 - IT13,1.8579305471101237
GBCT - FR44,1.858014305490949
DE85 - LU53,1.8580573369802635
DE75 - DE36,1.8582539683410622
NO60 - NO50,1.8584247900229103
FR59 - FR78,1.858427557117797
DE97 - BE28,1.858481666396727
CZ25 - DE41,1.8584873183347494
BE83 - NL48,1.8585837870662032
NO30 - NO52,1.8586164583014089
BE36 - FR27,1.85862531419898
NO30 - SE59,1.858672747740256
BE83 - FR60,1.8586952883528545
BE85 - GBIP,1.8590666784899008
LU53 - CH61,1.8591745399020991
DE55 - FR02,1.8594504300074624
SE46 - NO46,1.8596532500972691
SE41 - NO05,1.859827929812794
SE15 - NO05,1.8599976692771227
SE46 - NO23,1.8600243700494914
SE59 - NO09,1.8601906565257218
FR59 - ES41,1.86044915264527
NO15 - SE59,1.8605748627760372
PL62 - DE13,1.8605941106532837
IT20 - IT45,1.8608908626202068
FR01 - IT20,1.8609433221576501
FR - CH,1.8609496308365778
FR44 - LU61,1.8612664102423897
DE13 - FR08,1.8614584523675761
NO70 - NO17,1.8614924585587123
FR74 - LU53,1.861701762891964
NO21 - DK34,1.862060983250153
NL29 - DE20,1.8623698413451557
DE36 - DE91,1.8626343288794753
DE90 - DE21,1.8626913152062905
DE55 - FR51,1.8626994606896523
BE08 - DE24,1.8627967553219944
SE57 - DK82,1.862961195714976
DE06 - AT63,1.8630654856599302
PL62 - DE99,1.8631248726127454
FR77 - DE47,1.8636219862667085
IT10 - DE63,1.8637373896557252
PL70 - DE13,1.8638222479180184
LV44 - NL33,1.8639592108889573
LV37 - DE59,1.8642676893542294
DK92 - FR62,1.864380548913034
SE23 - NL16,1.8646660552535335
CH41 - FR77,1.8648392078611082
DE59 - DE65,1.8651515824753828
NO76 - NO01,1.8654609525939134
DE19 - BE83,1.8655858877384075
LV54 - NL60,1.8657000967664756
DK46 - NO20,1.8659475983135496
DK87 - NO31,1.866054780441807
DE04 - NL53,1.8663232258667695
DE53 - DE44,1.866324289864742
NO23 - SE70,1.8665670556605847
PL52 - CZ10,1.866669530708363
IT36 - DE90,1.866837202975717
FR14 - BE14,1.866851003538186
NO30 - DK46,1.8668620912502818
FR59 - NL48,1.866934743801768
NL30 - DE22,1.8670056598475564
DK95 - NO36,1.867096193270188
FR42 - LU61,1.8672769999195846
FR77 - DE97,1.8676810759613223
NL43 - DE21,1.8677642019212644
FR76 - BE24,1.8677892112204293
DE59 - DE50,1.867793071343293
DE59 - DE36,1.8678581675918897
LVLV - DE57,1.8678586376151107
DK70 - NO01,1.8678992975863382
NO30 - SE58,1.867924245677951
BE55 - DE65,1.8679933904942887
DE36 - DE68,1.8687843685219399
SE64 - NO16,1.8690284882999124
PL - LV,1.8691299640333603
DK46 - NO30,1.8691503632189947
SE55 - NO14,1.8691878288105812
ES50 - ES28,1.8693234901378528
NO30 - SE15,1.8693563504039035
GBSY - FR76,1.8694854270179193
SE23 - NO17,1.8698442062453333
DE21 - BE23,1.8698589789525608
SE55 - DK70,1.8699328322322193
BE31 - DE04,1.8699814810929893
DE91 - DE85,1.8700080801746282
DK26 - NO20,1.8700084771134238
NO54 - NO20,1.8702121228146569
NL50 - FR77,1.8704839604775008
DE60 - NL14,1.8706812660710712
HU22 - DE60,1.8706970757759278
DE13 - FR59,1.8707406352393139
DK04 - NO01,1.8708567553652131
DE24 - DE99,1.8708619272264997
AT02 - AT61,1.8716099583922339
DE86 - DE90,1.8716287209498086
GBSY - FR44,1.871678305770219
FR67 - DE64,1.8719075706969601
DE24 - BE55,1.8719641744516116
NO30 - NO55,1.8722301310632186
NO70 - SE51,1.8722773637634071
PL62 - DE15,1.872358633446426
DK55 - DK70,1.8724845687865732
NL27 - BE83,1.8725864995475296
DE19 - DE51,1.872876629384879
DE21 - DE30,1.8731245963246639
SI60 - HU22,1.873182073936506
DE36 - DE64,1.8732057344562303
DE06 - NL54,1.8732490674734075
NO30 - SE81,1.8732550127627985
GBSS - FR91,1.8732714015830882
DE32 - DE26,1.8734153886498193
GBDE - DE47,1.8737901223030675
SE51 - NO06,1.8742633386591774
NL82 - DE68,1.8743247148200755
DK54 - NO16,1.8743250838226335
DE85 - DE91,1.8748996024509241
DE47 - NL73,1.8751969234768064
FR95 - FR80,1.8753638204025818
DE30 - DE20,1.87545724073374
FR95 - FR13,1.8756009756053187
NO23 - DK70,1.87583858464392
DE47 - NL35,1.875872998570056
GBDN - GBS4,1.8759206271486693
IT99 - DE36,1.8763193851389222
SE63 - NO06,1.876431961926495
DE35 - DE06,1.8767519324511277
DE19 - DE40,1.8767639451030669
LV48 - NL59,1.876811707463303
NL82 - DE47,1.8768245605274332
FR45 - FR13,1.8770328613592575
SE21 - NO22,1.8771722739928143
SE15 - NO13,1.8772420477359015
DK26 - NO14,1.8773874977683127
FR76 - ES18,1.8774557817203452
DK34 - BE39,1.8775270330815288
DE36 - DE30,1.8775788334380188
DK70 - BE39,1.8777754318149578
DE28 - NL10,1.8781885518626897
FR14 - LU61,1.878253222136479
SE23 - BE44,1.878397471558765
NO28 - SE36,1.8784549166671018
DE27 - FR62,1.8785507686498724
SE28 - DK29,1.8787622813434315
DK - SE,1.8788085868846849
DE47 - DE65,1.8788819549782874
SE57 - DK44,1.8792600140841662
NO68 - NO17,1.879273083749702
SE44 - DK74,1.8793500115671378
DE60 - DE22,1.8797964260914692
CZ26 - DE49,1.8799867014418363
DE56 - DE40,1.880333403544354
DE85 - DE67,1.8805187273107429
LV52 - NL47,1.8809405050072108
NO30 - SE11,1.8814424301655197
FR45 - FR91,1.8814474462420183
DE99 - NL31,1.8815264931876796
FR62 - ES08,1.8815482303325146
DE35 - DE26,1.8815534081902832
DE47 - DE28,1.8816060905947978
NL22 - DE27,1.8817295392039675
DE21 - DE34,1.8817713796678448
SE57 - DK94,1.8820063043191109
LT82 - DE34,1.8822221025632928
DK52 - NO01,1.8824821090596144
DK04 - NO16,1.8825608011750403
ES08 - IT02,1.882667466798565
NO24 - NO53,1.8828066419288818
FR61 - GBDN,1.882873355275996
LU - FI,1.8828895727844344
FR59 - FR80,1.8831368212434518
DE36 - DE49,1.883168982193493
SE31 - NO20,1.883199768290298
FR67 - DE75,1.883257147190888
SE64 - NO26,1.8834146602177346
DE85 - DE86,1.8834380244939546
DK87 - NO01,1.8835980856530075
SE81 - NO24,1.8836920938570982
DE32 - NL47,1.8837358257207226
LVLV - NL94,1.8840296949303292
BE88 - GBUB,1.8843328911119837
LV44 - NL47,1.8843601320622019
LU69 - DE47,1.8843930368984059
SE64 - NO30,1.8846954469309356
SE56 - NO30,1.8847179958422262
BE44 - DE65,1.8852161365370133
FR77 - LU53,1.8852592510423059
ES28 - ES29,1.885282182985837
DE49 - NL16,1.8853527977740077
LT76 - BE73,1.8855351628481523
GBIP - BE18,1.8858647089597105
BE31 - LU52,1.8862099956091745
SE57 - DK96,1.8863478131642981
LVLV - NL33,1.8865040737326897
IT10 - IT37,1.8867016701259671
NL - DE,1.8870062404985717
DE56 - CH41,1.8872272745840766
NL43 - DE22,1.8873287796116238
SE63 - NO14,1.887418668452528
IT10 - IT40,1.8874529108881066
LV54 - NL38,1.8875381806623401
DE97 - FR77,1.8875462151570197
SE25 - NL83,1.887547449778823
HU82 - IT43,1.8879534895667693
DK74 - SE17,1.888067029476141
FR10 - ES18,1.888071819718272
DE51 - DE51,1.8880792204879626
SE74 - DK84,1.8882186736801443
DE67 - DE75,1.88825371172084
DE74 - DE77,1.8882919000424363
DE67 - DE81,1.8884628026411692
NO70 - NO31,1.8887066515901683
DE17 - NL34,1.8887192041060896
DE08 - DE55,1.8889052330460758
SE68 - SE41,1.8890907850820047
DE67 - DE34,1.8891619018564765
DK - BE,1.8895105401146843
BE84 - GBCB,1.8895177225827577
NO30 - SE12,1.8895477483838499
LVLV - PL05,1.889555238353564
NL53 - GBLU,1.8896804059929462
DE44 - DE34,1.8899348831490772
ES - ES,1.8901372377991101
SE15 - NO14,1.890184228949467
NO30 - SE36,1.8903059756132672
BE20 - DE20,1.8904197027395722
BE89 - DE21,1.890449598583273
DE47 - DE77,1.8908710951593406
DE26 - PL72,1.8909155839994716
LVLV - DE26,1.8909479723936828
FR95 - FR71,1.8910360977535614
DE75 - DE59,1.8910842135079147
SE15 - NO20,1.8912435716293505
DE19 - BE18,1.8913386298043853
CZ25 - DE81,1.8916457388643864
SE28 - NO16,1.8916590037038692
NO17 - SE29,1.8918377812580673
PL55 - DE01,1.8918525826136
PL95 - PL55,1.8919026911887982
SE54 - NO26,1.8919041987124552
LV48 - NL33,1.891917388466503
NO54 - NO06,1.8920461692429136
DE21 - BE18,1.8921220373091974
LV54 - NL69,1.892127427824736
NL60 - DE49,1.8922324916731805
IT29 - IT21,1.8922696713452392
NO30 - NO67,1.8922859661843245
SE25 - NO05,1.8924515918915927
LVLV - NL47,1.8925009126558692
SE58 - DK04,1.8925391962451439
DE21 - DE47,1.8926110981298425
SE59 - DK48,1.8927184311673084
SE15 - NO31,1.8928040708649667
SE13 - NO01,1.8928859313068607
LV54 - NL33,1.8931207438758293
SE25 - NL44,1.8932289607552755
DE14 - DE04,1.8935262318972017
NL27 - DE46,1.8937693504899085
NL39 - DE28,1.8938443326573988
SE57 - NO32,1.8940454519354892
NO16 - NO57,1.8943447832121139
DE59 - DE31,1.8948066469601994
NL44 - DE22,1.8948740038032326
IT20 - IT13,1.894916408273325
GBLE - GBKT,1.8953736613548802
DK42 - NO40,1.8955082833297088
DE59 - DE28,1.8956413050727805
DE41 - DE56,1.895663238966118
DK56 - NO20,1.8957286313916826
FR94 - FR59,1.8957691311031608
DE28 - DE21,1.8958903099775062
BE85 - GBCM,1.8959013843501737
BE44 - DE35,1.8959147461247379
NO18 - SE58,1.8960453379298159
DE50 - FR59,1.8965240255865459
DE64 - DE75,1.8965579972916258
NL40 - PL26,1.896637182927586
FR57 - FR80,1.896642072541013
BE13 - DE06,1.8966460609510958
SE59 - NO18,1.8972126019727058
DK70 - NL60,1.8973395647499538
DE41 - DE59,1.897404794957025
NO59 - NO06,1.897424998676435
SE64 - NO20,1.897471652344257
LU53 - FR69,1.8975335448497013
DE06 - LT02,1.8977512640692995
DE04 - BE28,1.8979785401120255
FR95 - FR40,1.8979904010515964
FR93 - FR80,1.8980121042270057
DK26 - FI13,1.8980444958353633
DK41 - NO15,1.8980538447749584
CZ25 - DE90,1.898115907965802
GBPE - FR27,1.8982251036503435
FR85 - FR62,1.8982660089580978
GB - BE,1.8988405168824507
IT29 - DE67,1.899062659804477
DK26 - SE65,1.8991092913244818
LT65 - NL27,1.8991544391850672
NO20 - SE51,1.899271922441056
SE41 - SE57,1.8992779280260175
LU53 - CH09,1.8994378291072307
DE74 - CH95,1.8995060491747355
FR50 - BE17,1.8995863387493623
DE54 - BE35,1.8996345790251765
PL55 - DE12,1.899828914802395
NO31 - SE61,1.900089556603562
IT45 - IT00,1.9004519673669995
FR94 - FR63,1.9006526432396382
NO30 - SE35,1.9008406190621974
DK26 - NO31,1.9009853963636614
SE45 - NO26,1.9010005329313644
IT20 - IT10,1.901157502225437
SE78 - SE41,1.9014229576671264
GBLE - BE61,1.901678110301231
SE13 - NO20,1.9016782869972453
DK83 - SE53,1.9017446991986104
NL66 - DE24,1.9017454636222082
CZ39 - DE44,1.9017620031720244
NL51 - NL81,1.9018144701000232
NO16 - SE80,1.9022239285304319
AT22 - PL05,1.9024022795978686
SE41 - NO04,1.9024336000534352
NL29 - DE15,1.9024353901312074
DK26 - SE12,1.9026669673576955
NL32 - DE22,1.9027597069943747
NL53 - DE41,1.902902874671145
DE47 - DE59,1.9030738745148463
FR38 - BE31,1.9033736729686457
SE29 - SE41,1.903807494703515
LVLV - NL17,1.9041059924360346
DE94 - DE97,1.9042624178668375
LV31 - LV31,1.904572031649274
BE85 - GBRG,1.9046018418639787
SI60 - IT20,1.904611498539372
FR59 - FR95,1.9046359588739363
DE21 - NL10,1.9049731421343474
SE26 - SE71,1.90515590923421
DE56 - FR91,1.905203705742722
PL72 - DE14,1.9055604488620912
FR89 - BE15,1.9055727026761915
PL62 - DE49,1.905679219200837
DK86 - NO34,1.9056986817485875
NO04 - NO31,1.9057009158410347
DE53 - DE59,1.9058838278207044
NL70 - BE77,1.9059069233665462
SE57 - DK42,1.9061369823424832
FR38 - FR26,1.9062245062432213
DE44 - NL38,1.9065725357687082
DE49 - NL44,1.9069685874876172
IT - SK,1.9069985585703437
DE40 - DE59,1.9071843528345123
IT10 - IT35,1.9071860925561805
GBSS - FR94,1.9073273222682827
BE28 - DE63,1.9074999733046472
LT28 - PL89,1.9075388194341796
NO70 - NO15,1.90762660955161
FR33 - FR95,1.9077745885021395
NO43 - NO31,1.9078563854718855
BE21 - NL74,1.907862624388058
ES08 - FR31,1.908009946425057
DE06 - BE83,1.908021444457542
FR53 - LU61,1.908029027920646
DE67 - DE82,1.908038456708974
NL27 - DE45,1.9081953728379026
DE32 - BE91,1.9082193702041397
NO20 - SE15,1.908252084885323
NO24 - SE30,1.908307374087464
DK49 - DK26,1.9084903905049544
GBPE - GBDA,1.9085945587215543
LV10 - BE36,1.9086336669741577
DE38 - NL53,1.9087629807223272
NO30 - SE16,1.9087972450014725
BE23 - DE22,1.9088391410316095
DE67 - DE41,1.9090466222346254
DE55 - BE91,1.909193735586491
DE21 - NL69,1.9092072942418563
NO05 - SE19,1.9092122019716327
FR14 - BE48,1.909414016692711
DK04 - NO20,1.9094426899883266
DE26 - FR62,1.9095181618069748
SE73 - SE41,1.909523020120662
FR62 - DE26,1.9101473465248233
FR - FR,1.9104799723042512
BE18 - GBSY,1.9106130477869754
LVLV - DE46,1.9110606817600715
SE21 - NO20,1.911537305183652
NL82 - DE26,1.9116811606663735
DE99 - DE75,1.9117175840969067
FR45 - ES45,1.9118401871272097
FR55 - BE14,1.912189699262511
NO30 - SE53,1.9122616115107276
NO21 - NO20,1.9126102211151672
DE39 - BE80,1.9126436046152229
DE47 - DE56,1.9131392667012272
BE55 - DE35,1.9132015339736983
FR10 - ES41,1.9132056793008763
GBDN - GBDA,1.9133447167671949
DE17 - NL79,1.9133487360062034
DK74 - SE12,1.9134139175246898
NO06 - SE41,1.9134589512653442
DE22 - DE64,1.9136868966544929
PL52 - DE12,1.913791106544633
DE31 - DE21,1.9138361922755853
SE41 - DK26,1.9138665644343704
DK70 - NO20,1.9139492473050292
FR95 - FR67,1.9144697935195214
GBGU - BE22,1.9145661904834927
NO20 - SE19,1.914744225268182
IT10 - IT33,1.914746126281141
NL59 - FR45,1.9147630243456895
BE91 - DE22,1.91480644002427
NO30 - SE75,1.9149504903122565
DE47 - DE68,1.914981066448445
IT37 - IT25,1.9150466485836217
DK46 - NO34,1.9150851943478842
PL95 - PL52,1.9152279222730497
DE59 - PL72,1.9155592856185866
LV46 - NL47,1.9155638525753422
BE67 - DE35,1.9159544795440948
NO30 - NO42,1.9160986812076388
FR45 - DE55,1.9161971228865127
CZ25 - DE99,1.9162087694704044
CZ26 - DE35,1.91625447973181
PL87 - BE89,1.9164784109214916
IT29 - IT33,1.916990909272986
BE20 - DE97,1.9174840547695855
DE53 - DE64,1.9174969316571937
HU22 - SI60,1.917657649402885
DE39 - DE49,1.9176953685627152
SE14 - NO20,1.9177379336975102
NO30 - NO63,1.9177562712989744
NL53 - DE74,1.9180249054090999
DE53 - FR91,1.9181541601243024
DE47 - DE13,1.9183289103568986
NL50 - FR45,1.9183784939960205
DE68 - FR67,1.9185007449808456
NO30 - NO36,1.9185339134840944
LVLV - DE97,1.918638457265337
BE67 - DE06,1.9188764779497667
DE67 - CH89,1.9188917525199034
IT29 - FR38,1.918970845320755
FR84 - FR40,1.918988063537235
SE55 - NO06,1.9190844087703154
IT35 - IT29,1.9194088377149727
IT29 - IT02,1.9194600024339905
NO39 - DK70,1.9200672530203118
DK26 - NO15,1.920252695007887
DE04 - DE91,1.9214525820383783
FR68 - NL38,1.9214801108881312
DE14 - DE59,1.9216368606141716
FR76 - ES41,1.9219696660763719
DE76 - NL31,1.9222895469563874
DK26 - NO34,1.922397621299883
SE30 - DK70,1.9224245901821786
DE52 - DE44,1.9224293799613308
SE57 - DK49,1.9233200220485218
NO06 - SE12,1.923491387327892
AT - IT,1.9238496868487394
FR91 - FR57,1.9240570972289714
DE21 - DE56,1.9241059928371138
SE30 - DK71,1.9241355060437355
DE99 - BE83,1.9241533671543243
IT13 - IT45,1.9244210384731943
IT24 - IT40,1.92464904459202
NL27 - DE53,1.9246971925008125
NO15 - NO52,1.924812700222014
FR - PL,1.9249532557957756
FR71 - DE64,1.9249659180846195
FR38 - CH41,1.924973479807146
NO43 - NO18,1.925046905330858
PL72 - DE31,1.9250864742485174
FR26 - FR62,1.9252794544251566
FR77 - DE65,1.9255143652790732
DE01 - DE04,1.9255472203690411
SE57 - DK04,1.925574440989809
DE50 - DE56,1.9256383326666096
GBNG - FR27,1.9256896801629724
DE41 - DE51,1.9257484897217205
SE23 - DK44,1.9258366798108233
NO14 - DK70,1.9258764863009596
SE25 - DE30,1.9258905215996602
DE59 - DE30,1.9260623297222041
NO47 - SE69,1.9264769929094478
NO30 - SE30,1.9265206816783376
NO53 - NO23,1.927068916931802
NO94 - NO90,1.9272224472814308
AT67 - DE65,1.9276596010768856
SE25 - BE28,1.9277010892882145
SE59 - NO14,1.9279546413591127
CZ25 - NL66,1.9283280584393983
DE74 - DE22,1.9284296370064424
DE56 - DE49,1.9287153813469498
DE74 - FR80,1.9288221721779895
IT29 - FR95,1.92891033856856
DE97 - FR69,1.929155284553377
FR59 - ES28,1.929177288474163
NL27 - DE41,1.9293064777694433
DK55 - NO20,1.9294569718797214
IT45 - IT47,1.929539321370148
DE50 - NL26,1.9300078498955209
DE54 - BE78,1.9300133611428556
FR79 - BE17,1.9300483991291426
SE21 - NO14,1.930063202681171
DE30 - DE12,1.9301224255461884
NL80 - DE77,1.9303423691362847
NO43 - SE44,1.9305224374070298
SE21 - EE75,1.9306100107176534
SE50 - NO14,1.9306307332467283
SE61 - DK88,1.9307613216443866
HU - DE,1.9308754506278698
DE41 - FR67,1.9309050337446905
DK03 - SE66,1.9310306153275105
SE59 - DK04,1.9312035901443745
GBSY - GBDA,1.9314512133484694
FR14 - BE17,1.931861953569491
DK26 - NO37,1.9318732157395022
DE24 - DE46,1.9319459079508952
DE49 - DE30,1.9322977848982579
NL28 - DE23,1.932520124679897
DK82 - NO20,1.9325916985311937
GBCB - GBEN,1.932619444831167
BE48 - NL24,1.9326920481203371
